hour,route_id,label_grouped,label_mode,year,month,weekday,is_weekend,is_holiday_se,is_workday_se,time_of_day_code,temperature_2m,precipitation,windspeed_10m,cloudcover,avg_occupancy_score,n_obs,n_snapshots_used,time_key
7,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,5,1,0,0,1,5.3,0.0,17.1,100,1.0,9,10,2023-10-5-07
8,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,5,1,0,0,1,5.4,0.0,17.7,100,1.0,5,10,2023-10-5-08
9,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,5,1,0,0,1,6.0,0.0,18.7,99,1.0,5,10,2023-10-5-09
10,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,5,1,0,0,2,6.4,0.0,18.8,95,1.1667,6,10,2023-10-5-10
11,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,5,1,0,0,2,7.3,0.0,19.4,100,1.0,6,10,2023-10-5-11
12,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,5,1,0,0,2,7.9,0.0,19.3,100,1.25,12,10,2023-10-5-12
13,9011012065200000,CROWDED,FEW_SEATS_AVAILABLE,2023,10,5,1,0,0,2,8.2,0.0,18.2,100,2.0,4,10,2023-10-5-13
14,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,5,1,0,0,2,7.7,0.0,19.4,100,0.8571,7,10,2023-10-5-14
15,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,5,1,0,0,3,7.5,0.0,18.8,100,1.1,10,10,2023-10-5-15
16,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,5,1,0,0,3,7.1,0.0,17.9,100,1.4,10,10,2023-10-5-16
17,9011012065200000,CROWDED,FEW_SEATS_AVAILABLE,2023,10,5,1,0,0,3,6.6,0.0,17.7,100,1.5455,11,10,2023-10-5-17
18,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,5,1,0,0,3,6.4,0.0,18.4,100,1.0,11,10,2023-10-5-18
19,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,5,1,0,0,4,6.6,0.0,18.9,100,1.0,9,10,2023-10-5-19
20,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,5,1,0,0,4,6.9,0.0,19.5,100,1.0,11,10,2023-10-5-20
21,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,5,1,0,0,4,7.0,0.0,19.7,100,0.9,10,10,2023-10-5-21
22,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,5,1,0,0,4,7.2,0.0,19.8,99,0.75,12,10,2023-10-5-22
23,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,5,1,0,0,0,7.4,0.0,20.7,100,0.6,5,10,2023-10-5-23
6,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,6,1,1,0,1,9.0,0.1,29.0,100,0.8571,7,10,2023-10-6-06
7,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,6,1,1,0,1,9.0,0.3,32.7,100,1.0,9,10,2023-10-6-07
8,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,6,1,1,0,1,9.1,0.6,31.4,100,0.6,10,10,2023-10-6-08
9,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,6,1,1,0,1,9.1,0.5,32.2,100,0.8,10,10,2023-10-6-09
10,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,6,1,1,0,2,9.3,2.0,33.2,100,1.0,4,10,2023-10-6-10
11,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,6,1,1,0,2,9.8,1.9,34.1,100,0.8571,7,10,2023-10-6-11
12,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,6,1,1,0,2,10.1,2.4,31.6,100,1.2,10,10,2023-10-6-12
13,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,6,1,1,0,2,11.1,1.4,24.6,95,1.0,5,10,2023-10-6-13
14,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,6,1,1,0,2,11.6,0.6,28.1,89,1.0,6,10,2023-10-6-14
15,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,6,1,1,0,3,11.5,0.0,24.2,60,1.1,10,10,2023-10-6-15
16,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,6,1,1,0,3,11.3,0.0,20.0,68,1.0,4,10,2023-10-6-16
18,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,6,1,1,0,3,11.1,0.0,17.3,97,1.0,6,10,2023-10-6-18
19,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,6,1,1,0,4,11.4,0.0,19.1,100,1.0,10,10,2023-10-6-19
20,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,6,1,1,0,4,11.5,0.0,19.2,93,1.2727,11,10,2023-10-6-20
21,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,6,1,1,0,4,11.3,0.0,19.8,100,1.0,10,10,2023-10-6-21
22,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,6,1,1,0,4,11.5,0.4,30.3,100,1.0,4,10,2023-10-6-22
4,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,0,0,0,1,0,10.2,0.0,23.4,92,0.6667,3,10,2023-10-0-04
5,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,0,0,0,1,1,10.4,0.1,24.0,46,0.7647,17,10,2023-10-0-05
6,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,0,0,0,1,1,10.5,0.3,29.9,100,0.913,23,10,2023-10-0-06
7,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,0,0,0,1,1,10.8,0.2,28.4,31,0.9333,30,10,2023-10-0-07
8,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,0,0,0,1,1,10.7,0.0,27.9,65,0.9688,32,10,2023-10-0-08
9,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,0,0,0,1,1,11.1,0.0,26.7,9,1.0,21,10,2023-10-0-09
10,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,0,0,0,1,2,11.5,0.0,28.3,4,1.0417,24,10,2023-10-0-10
11,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,0,0,0,1,2,11.9,0.0,26.1,11,0.9565,23,10,2023-10-0-11
12,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,0,0,0,1,2,12.2,0.0,26.1,2,1.3333,24,10,2023-10-0-12
13,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,0,0,0,1,2,12.3,0.0,23.7,0,1.08,25,10,2023-10-0-13
14,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,0,0,0,1,2,12.4,0.0,22.6,11,1.2333,30,10,2023-10-0-14
15,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,0,0,0,1,3,12.2,0.0,21.8,67,1.0,34,10,2023-10-0-15
16,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,0,0,0,1,3,11.6,0.0,25.0,100,1.0909,33,10,2023-10-0-16
17,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,0,0,0,1,3,11.6,0.0,26.8,95,1.2593,27,10,2023-10-0-17
18,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,0,0,0,1,3,11.6,0.0,26.9,15,0.8,20,10,2023-10-0-18
19,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,0,0,0,1,4,11.5,0.0,25.0,93,0.9167,24,10,2023-10-0-19
20,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,0,0,0,1,4,11.4,0.0,22.4,100,0.8261,23,10,2023-10-0-20
21,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,0,0,0,1,4,11.6,0.0,22.7,100,0.8824,17,10,2023-10-0-21
22,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,0,0,0,1,4,11.6,0.0,21.0,100,1.0,12,10,2023-10-0-22
23,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,0,0,0,1,0,11.5,0.0,18.2,100,1.0,3,10,2023-10-0-23
4,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,1,0,0,1,0,9.9,0.8,7.9,100,1.0,3,10,2023-10-1-04
5,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,1,0,0,1,1,10.0,1.3,10.8,100,0.8571,14,10,2023-10-1-05
6,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,1,0,0,1,1,10.1,1.4,10.5,100,1.3333,24,10,2023-10-1-06
7,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,1,0,0,1,1,10.1,1.5,8.0,100,1.0312,32,10,2023-10-1-07
8,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,1,0,0,1,1,10.1,1.9,8.5,100,1.0,32,10,2023-10-1-08
9,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,1,0,0,1,1,10.1,1.3,9.4,100,0.92,25,10,2023-10-1-09
10,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,1,0,0,1,2,10.2,1.2,8.2,100,0.9,20,10,2023-10-1-10
11,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,1,0,0,1,2,10.4,0.8,7.6,100,0.9545,22,10,2023-10-1-11
12,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,1,0,0,1,2,10.6,1.4,10.3,100,1.2727,22,10,2023-10-1-12
13,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,1,0,0,1,2,10.1,2.8,20.1,100,0.92,25,10,2023-10-1-13
14,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,1,0,0,1,2,9.8,3.5,21.1,100,1.0,31,10,2023-10-1-14
15,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,1,0,0,1,3,7.7,1.3,38.6,100,0.7692,39,10,2023-10-1-15
16,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,1,0,0,1,3,7.3,1.1,41.3,100,1.0882,34,10,2023-10-1-16
17,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,1,0,0,1,3,6.9,1.6,36.2,100,1.2222,27,10,2023-10-1-17
18,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,1,0,0,1,3,6.8,0.9,34.4,100,1.0952,21,10,2023-10-1-18
19,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,1,0,0,1,4,6.8,0.1,32.6,100,0.7826,23,10,2023-10-1-19
20,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,1,0,0,1,4,6.7,0.0,29.4,100,0.9545,22,10,2023-10-1-20
21,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,1,0,0,1,4,6.6,0.0,28.7,99,0.8235,17,10,2023-10-1-21
22,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,1,0,0,1,4,6.6,0.0,28.1,100,0.9,10,10,2023-10-1-22
23,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,10,1,0,0,1,0,6.6,0.0,27.6,100,1.0,10,10,2023-10-1-23
4,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,12,0,0,0,1,0,3.8,0.3,13.6,100,1.0,9,10,2023-12-0-04
5,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,12,0,0,0,1,1,3.9,0.3,11.5,100,0.875,24,10,2023-12-0-05
6,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,12,0,0,0,1,1,3.7,0.3,9.4,100,0.8889,27,10,2023-12-0-06
7,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,12,0,0,0,1,1,3.6,0.2,6.5,100,1.3077,39,10,2023-12-0-07
8,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,12,0,0,0,1,1,3.5,0.3,5.8,100,1.4194,31,10,2023-12-0-08
9,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,12,0,0,0,1,1,3.4,0.2,6.5,100,1.0714,14,10,2023-12-0-09
10,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,12,0,0,0,1,2,3.4,0.1,6.9,100,0.9,10,10,2023-12-0-10
11,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,12,0,0,0,1,2,3.7,0.0,8.8,100,0.9412,17,10,2023-12-0-11
12,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,12,0,0,0,1,2,4.0,0.0,11.2,100,0.913,23,10,2023-12-0-12
13,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,12,0,0,0,1,2,4.1,0.0,12.6,100,1.0556,18,10,2023-12-0-13
14,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,12,0,0,0,1,2,3.9,0.0,11.2,100,1.6,25,10,2023-12-0-14
15,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,12,0,0,0,1,3,3.4,0.0,12.0,100,1.1333,30,10,2023-12-0-15
16,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,12,0,0,0,1,3,2.8,0.0,13.6,100,1.24,25,10,2023-12-0-16
17,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,12,0,0,0,1,3,2.5,0.0,14.6,100,1.0769,13,10,2023-12-0-17
18,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,12,0,0,0,1,3,2.4,0.0,13.0,100,1.0,11,10,2023-12-0-18
19,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,12,0,0,0,1,4,2.4,0.0,13.3,100,1.4375,16,10,2023-12-0-19
20,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,12,0,0,0,1,4,2.4,0.0,15.1,100,1.125,16,10,2023-12-0-20
21,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,12,0,0,0,1,4,2.3,0.0,17.1,100,1.0,14,10,2023-12-0-21
22,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,12,0,0,0,1,4,2.4,0.0,17.6,100,0.7143,14,10,2023-12-0-22
23,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,12,0,0,0,1,0,2.3,0.0,15.3,100,0.5455,11,10,2023-12-0-23
4,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,12,1,0,0,1,0,1.6,0.0,12.5,100,1.0,7,10,2023-12-1-04
5,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,12,1,0,0,1,1,1.6,0.0,11.5,100,0.9231,26,10,2023-12-1-05
6,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,12,1,0,0,1,1,1.5,0.0,12.7,100,1.0645,31,10,2023-12-1-06
7,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,12,1,0,0,1,1,1.2,0.0,13.5,100,1.5882,51,10,2023-12-1-07
8,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,12,1,0,0,1,1,1.1,0.0,12.2,100,1.8605,43,10,2023-12-1-08
9,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,12,1,0,0,1,1,1.1,0.0,11.9,100,1.3438,32,10,2023-12-1-09
10,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,12,1,0,0,1,2,1.1,0.0,11.9,100,1.04,25,10,2023-12-1-10
11,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,12,1,0,0,1,2,1.2,0.0,12.6,100,0.9583,24,10,2023-12-1-11
12,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,12,1,0,0,1,2,1.2,0.0,13.3,100,1.08,25,10,2023-12-1-12
13,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,12,1,0,0,1,2,1.4,0.0,12.8,100,1.1481,27,10,2023-12-1-13
14,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,12,1,0,0,1,2,1.3,0.0,12.4,100,1.5909,44,10,2023-12-1-14
15,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,12,1,0,0,1,3,1.1,0.0,12.8,90,1.7292,48,10,2023-12-1-15
16,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,12,1,0,0,1,3,0.9,0.0,12.4,88,1.1064,47,10,2023-12-1-16
17,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,12,1,0,0,1,3,0.8,0.0,14.1,93,1.3103,29,10,2023-12-1-17
18,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,12,1,0,0,1,3,0.7,0.0,14.7,100,1.037,27,10,2023-12-1-18
19,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,12,1,0,0,1,4,0.5,0.0,15.7,99,0.8095,21,10,2023-12-1-19
20,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,12,1,0,0,1,4,0.4,0.0,16.6,100,0.8261,23,10,2023-12-1-20
21,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,12,1,0,0,1,4,0.4,0.0,17.9,100,0.6429,14,10,2023-12-1-21
22,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2023,12,1,0,0,1,4,0.3,0.0,18.3,100,1.0,11,10,2023-12-1-22
23,9011012065200000,EMPTY,EMPTY,2023,12,1,0,0,1,0,0.1,0.0,19.0,100,0.1667,6,10,2023-12-1-23
5,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2024,1,0,0,1,0,1,4.2,0.0,15.3,75,1.0,4,10,2024-01-0-05
6,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2024,1,0,0,1,0,1,4.5,0.0,16.1,100,0.6667,12,10,2024-01-0-06
7,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2024,1,0,0,1,0,1,4.5,0.0,15.6,100,0.8462,13,10,2024-01-0-07
8,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2024,1,0,0,1,0,1,4.8,0.0,15.1,66,1.0,12,10,2024-01-0-08
9,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2024,1,0,0,1,0,1,4.4,0.0,13.1,80,0.5,12,10,2024-01-0-09
10,9011012065200000,EMPTY,EMPTY,2024,1,0,0,1,0,2,4.6,0.0,13.7,100,0.3636,11,10,2024-01-0-10
11,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2024,1,0,0,1,0,2,4.8,0.1,13.3,100,0.9091,11,10,2024-01-0-11
12,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2024,1,0,0,1,0,2,5.0,0.1,13.7,100,0.7692,13,10,2024-01-0-12
13,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2024,1,0,0,1,0,2,5.0,0.3,14.1,100,1.0,11,10,2024-01-0-13
14,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2024,1,0,0,1,0,2,5.3,0.1,14.3,100,1.0769,13,10,2024-01-0-14
15,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2024,1,0,0,1,0,3,5.1,0.2,15.7,100,0.9091,11,10,2024-01-0-15
16,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2024,1,0,0,1,0,3,4.6,0.0,14.8,100,0.7692,13,10,2024-01-0-16
17,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2024,1,0,0,1,0,3,4.6,0.1,15.9,100,0.9167,12,10,2024-01-0-17
18,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2024,1,0,0,1,0,3,4.5,0.4,17.3,100,0.9231,13,10,2024-01-0-18
19,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2024,1,0,0,1,0,4,4.5,0.7,16.1,100,0.9167,12,10,2024-01-0-19
20,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2024,1,0,0,1,0,4,4.3,0.7,14.7,100,0.6154,13,10,2024-01-0-20
21,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2024,1,0,0,1,0,4,4.3,0.3,14.7,100,0.9091,11,10,2024-01-0-21
22,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2024,1,0,0,1,0,4,4.3,0.3,14.8,100,1.0,8,10,2024-01-0-22
4,9011012065200000,EMPTY,EMPTY,2024,1,1,0,0,1,0,3.2,0.1,28.6,100,0.0,8,10,2024-01-1-04
5,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2024,1,1,0,0,1,1,3.2,0.2,29.4,100,0.75,24,10,2024-01-1-05
6,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2024,1,1,0,0,1,1,3.1,0.0,30.1,100,1.0,31,10,2024-01-1-06
7,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2024,1,1,0,0,1,1,3.0,0.0,31.1,100,0.8868,53,10,2024-01-1-07
8,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2024,1,1,0,0,1,1,2.9,0.0,32.4,100,0.9787,47,10,2024-01-1-08
9,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2024,1,1,0,0,1,1,2.8,0.0,33.9,100,0.9667,30,10,2024-01-1-09
10,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2024,1,1,0,0,1,2,2.9,0.0,33.9,100,0.9545,22,10,2024-01-1-10
11,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2024,1,1,0,0,1,2,2.9,0.0,35.3,100,0.92,25,10,2024-01-1-11
12,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2024,1,1,0,0,1,2,3.0,0.1,35.7,100,0.9167,24,10,2024-01-1-12
13,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2024,1,1,0,0,1,2,3.0,0.1,34.6,100,0.9615,26,10,2024-01-1-13
14,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2024,1,1,0,0,1,2,2.0,0.0,34.0,100,1.0,37,10,2024-01-1-14
15,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2024,1,1,0,0,1,3,2.0,0.0,35.8,100,0.9583,48,10,2024-01-1-15
16,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2024,1,1,0,0,1,3,2.0,0.0,36.8,100,1.0732,41,10,2024-01-1-16
17,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2024,1,1,0,0,1,3,2.0,0.0,37.5,100,0.9259,27,10,2024-01-1-17
18,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2024,1,1,0,0,1,3,1.9,0.0,38.9,100,0.9583,24,10,2024-01-1-18
19,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2024,1,1,0,0,1,4,1.9,0.0,40.0,100,0.8696,23,10,2024-01-1-19
20,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2024,1,1,0,0,1,4,2.0,0.0,39.2,100,0.9583,24,10,2024-01-1-20
21,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2024,1,1,0,0,1,4,2.1,0.1,40.4,100,1.0,14,10,2024-01-1-21
22,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2024,1,1,0,0,1,4,2.1,0.2,41.1,100,1.0,11,10,2024-01-1-22
23,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2024,1,1,0,0,1,0,2.2,0.2,40.7,100,0.6667,6,10,2024-01-1-23
4,9011012065200000,EMPTY,EMPTY,2024,1,2,0,0,1,0,1.6,1.0,41.8,100,0.2857,7,10,2024-01-2-04
5,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2024,1,2,0,0,1,1,1.6,1.0,41.8,100,0.5625,16,10,2024-01-2-05
6,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2024,1,2,0,0,1,1,1.6,1.0,41.0,100,0.9565,23,10,2024-01-2-06
7,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2024,1,2,0,0,1,1,1.5,0.8,42.5,100,0.775,40,10,2024-01-2-07
8,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2024,1,2,0,0,1,1,1.6,0.5,42.5,100,0.9444,36,10,2024-01-2-08
